visualization_filename, serialization
('BPIC15_2_rev/process_tree_case_size_betwee_17_and_22_noise_44.svg', "->( X( tau, +( 'Stage application received', 'Log submission date request', X( tau, 'Log deadline' ), ->( +( X( tau, 'Begin WABOprocedure' ), ->( *( ->( X( 'Applicant is a stakeholder', 'OLO communication active', 'Record senddate acknowledgement' ), +( *( 'Dispatch confirmation receipt', tau ), ->( +( X( tau, 'End on request' ), ->( X( tau, 'Compute provisional charges' ), 'Send to the competent authority', X( ->( X( tau, 'Log date of publishing received request' ), 'Record senddate procedure confirmation', X( tau, 'Suspend duration' ) ), ->( X( +( 'Standard procedure without MER', X( tau, 'Notify BAG administrator' ) ), ->( 'MER included', 'Regular procedure activities', 'Phased application' ) ), X( 'Generate procedure confirmation', 'Dispatch procedure confirmation' ), X( tau, 'Release' ) ) ) ) ), X( tau, 'Inspect BAG objects' ) ) ) ), tau ), X( tau, 'WAW permit aspect considered' ), *( X( 'Create subcases completeness', 'Handle subcases completeness', ->( X( 'Modify procedure', 'Subcases completeness achieved' ), X( tau, ->( 'Complete request', X( tau, ->( 'Time for supplying missing data', 'Draft letter requesting missing data' ) ) ) ) ) ), tau ), X( tau, 'Log date termination request received' ), X( tau, ->( X( ->( 'Create termination decision on request', 'Execute termination decision on request' ), 'Check publication date field', +( 'Record senddate termination request', 'Terminate request message' ), ->( 'draft forwarding copy', 'send confirmation to competent authority', 'forward phase to competent authority' ), ->( 'phase demands only notification', 'draft letter for no permit or notification required' ) ), X( tau, ->( 'Prematurely terminated phase procedure', X( tau, 'Log date publication' ), 'Phase archived case', +( 'Phase case managed', X( tau, 'Stop all running subcases 2b' ) ) ) ), 'Phase procedure cancelled', 'Close the case' ) ) ) ), X( tau, ->( 'submit request towards the competent authority', 'log the senddate for letter to the authority' ) ) ) ) ), X( tau, ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_17_and_22_noise_45.svg', "->( X( tau, +( 'Stage application received', 'Log submission date request', X( tau, 'Log deadline' ), ->( +( X( tau, 'Begin WABOprocedure' ), ->( *( ->( X( 'Applicant is a stakeholder', 'OLO communication active', 'Record senddate acknowledgement' ), +( *( 'Dispatch confirmation receipt', tau ), ->( +( X( tau, 'End on request' ), ->( X( tau, 'Compute provisional charges' ), 'Send to the competent authority', X( ->( X( tau, 'Log date of publishing received request' ), 'Record senddate procedure confirmation', X( tau, 'Suspend duration' ) ), ->( X( +( 'Standard procedure without MER', X( tau, 'Notify BAG administrator' ) ), ->( 'MER included', 'Regular procedure activities', 'Phased application' ) ), X( 'Generate procedure confirmation', 'Dispatch procedure confirmation' ), X( tau, 'Release' ) ) ) ) ), X( tau, 'Inspect BAG objects' ) ) ) ), tau ), X( tau, 'WAW permit aspect considered' ), *( X( 'Create subcases completeness', 'Handle subcases completeness', ->( X( 'Modify procedure', 'Subcases completeness achieved' ), 'Complete request', X( tau, ->( 'Time for supplying missing data', 'Draft letter requesting missing data' ) ) ) ), tau ), X( tau, 'Log date termination request received' ), X( tau, ->( X( ->( 'Create termination decision on request', 'Execute termination decision on request' ), 'Check publication date field', +( 'Record senddate termination request', 'Terminate request message' ), ->( 'draft forwarding copy', 'send confirmation to competent authority', 'forward phase to competent authority' ), ->( 'phase demands only notification', 'draft letter for no permit or notification required' ) ), X( tau, ->( 'Prematurely terminated phase procedure', X( tau, 'Log date publication' ), 'Phase archived case', +( 'Phase case managed', X( tau, 'Stop all running subcases 2b' ) ) ) ), 'Phase procedure cancelled', 'Close the case' ) ) ) ), X( tau, ->( 'submit request towards the competent authority', 'log the senddate for letter to the authority' ) ) ) ) ), X( tau, ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_17_and_22_noise_46.svg', "->( X( tau, +( 'Stage application received', 'Log submission date request', X( tau, 'Log deadline' ), ->( +( X( tau, 'Begin WABOprocedure' ), ->( *( ->( X( 'Applicant is a stakeholder', 'OLO communication active', 'Record senddate acknowledgement' ), +( *( 'Dispatch confirmation receipt', tau ), ->( +( X( tau, 'End on request' ), ->( X( tau, 'Compute provisional charges' ), 'Send to the competent authority', X( ->( X( tau, 'Log date of publishing received request' ), 'Record senddate procedure confirmation', X( tau, 'Suspend duration' ) ), ->( X( +( 'Standard procedure without MER', X( tau, 'Notify BAG administrator' ) ), ->( 'MER included', 'Regular procedure activities', 'Phased application' ) ), X( 'Generate procedure confirmation', 'Dispatch procedure confirmation' ), X( tau, 'Release' ) ) ) ) ), X( tau, 'Inspect BAG objects' ) ) ) ), tau ), X( tau, 'WAW permit aspect considered' ), *( X( 'Create subcases completeness', 'Handle subcases completeness', ->( X( 'Modify procedure', 'Subcases completeness achieved' ), 'Complete request', 'Time for supplying missing data', 'Draft letter requesting missing data' ) ), tau ), X( tau, 'Log date termination request received' ), X( tau, ->( X( ->( 'Create termination decision on request', 'Execute termination decision on request' ), 'Check publication date field', +( 'Record senddate termination request', 'Terminate request message' ), ->( 'draft forwarding copy', 'send confirmation to competent authority', 'forward phase to competent authority' ), ->( 'phase demands only notification', 'draft letter for no permit or notification required' ) ), X( tau, ->( 'Prematurely terminated phase procedure', X( tau, 'Log date publication' ), 'Phase archived case', +( 'Phase case managed', X( tau, 'Stop all running subcases 2b' ) ) ) ), 'Phase procedure cancelled', 'Close the case' ) ) ) ), X( tau, ->( 'submit request towards the competent authority', 'log the senddate for letter to the authority' ) ) ) ) ), X( tau, ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_17_and_22_noise_47.svg', "->( X( tau, +( 'Stage application received', 'Log submission date request', X( tau, 'Log deadline' ), ->( +( X( tau, 'Begin WABOprocedure' ), ->( X( tau, 'Applicant is a stakeholder' ), *( ->( X( tau, 'OLO communication active', 'Record senddate acknowledgement' ), +( *( 'Dispatch confirmation receipt', tau ), ->( +( X( tau, 'End on request' ), ->( X( tau, 'Compute provisional charges' ), 'Send to the competent authority', X( ->( X( tau, 'Log date of publishing received request' ), 'Record senddate procedure confirmation', X( tau, 'Suspend duration' ) ), ->( X( +( 'Standard procedure without MER', X( tau, 'Notify BAG administrator' ) ), ->( 'MER included', 'Regular procedure activities', 'Phased application' ) ), X( 'Generate procedure confirmation', 'Dispatch procedure confirmation' ), X( tau, 'Release' ) ) ) ) ), X( tau, 'Inspect BAG objects' ) ) ) ), tau ), X( tau, 'WAW permit aspect considered' ), *( X( 'Create subcases completeness', 'Handle subcases completeness', ->( X( 'Modify procedure', 'Subcases completeness achieved' ), 'Complete request', 'Time for supplying missing data', 'Draft letter requesting missing data' ) ), tau ), X( tau, 'Log date termination request received' ), X( tau, ->( X( ->( 'Create termination decision on request', 'Execute termination decision on request' ), 'Check publication date field', +( 'Record senddate termination request', 'Terminate request message' ), ->( 'draft forwarding copy', 'send confirmation to competent authority', 'forward phase to competent authority' ), ->( 'phase demands only notification', 'draft letter for no permit or notification required' ) ), X( tau, ->( 'Prematurely terminated phase procedure', X( tau, 'Log date publication' ), 'Phase archived case', +( 'Phase case managed', X( tau, 'Stop all running subcases 2b' ) ) ) ), 'Phase procedure cancelled', 'Close the case' ) ) ) ), X( tau, ->( 'submit request towards the competent authority', 'log the senddate for letter to the authority' ) ) ) ) ), X( tau, ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_17_and_22_noise_50.svg', "->( X( tau, +( 'Stage application received', 'Log submission date request', X( tau, 'Log deadline' ), ->( +( X( tau, 'Begin WABOprocedure' ), ->( X( tau, ->( 'Applicant is a stakeholder', 'No permit required or only notification needed' ) ), X( tau, +( 'End on request', ->( X( tau, +( X( tau, 'Record senddate procedure confirmation' ), 'Record senddate acknowledgement' ) ), 'OLO communication active', +( 'Send to the competent authority', *( 'Dispatch confirmation receipt', tau ) ), 'Standard procedure without MER', X( tau, 'Dispatch procedure confirmation' ), X( tau, 'Suspend duration' ) ) ) ), X( tau, ->( 'Generate procedure confirmation', 'Release' ) ), X( tau, 'WAW permit aspect considered' ), X( tau, +( 'Handle subcases completeness', X( tau, 'Subcases completeness achieved' ) ) ), +( 'Create subcases completeness', ->( 'Modify procedure', 'Complete request', 'Time for supplying missing data', 'Draft letter requesting missing data' ) ), X( tau, 'Log date termination request received' ), X( tau, ->( X( ->( 'Create termination decision on request', 'Execute termination decision on request' ), 'Check publication date field', +( 'Record senddate termination request', 'Terminate request message' ), ->( 'draft forwarding copy', 'send confirmation to competent authority', 'forward phase to competent authority' ), ->( 'phase demands only notification', 'draft letter for no permit or notification required' ) ), X( tau, ->( X( tau, ->( 'Prematurely terminated phase procedure', 'Log date publication', 'Phase archived case', 'Phase case managed' ) ), 'Phase procedure cancelled' ) ), 'Close the case' ) ) ) ), X( tau, ->( 'submit request towards the competent authority', 'log the senddate for letter to the authority' ) ) ) ) ), X( tau, ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_17_and_22_noise_54.svg', "->( X( tau, +( 'Stage application received', 'Log submission date request', X( tau, 'Log deadline' ), ->( +( X( tau, 'Begin WABOprocedure' ), ->( X( tau, ->( 'Applicant is a stakeholder', 'No permit required or only notification needed' ) ), X( tau, ->( X( tau, 'Record senddate acknowledgement' ), 'OLO communication active', +( 'End on request', ->( X( tau, 'Record senddate procedure confirmation' ), *( 'Dispatch confirmation receipt', tau ), 'Send to the competent authority', 'Standard procedure without MER', X( tau, 'Dispatch procedure confirmation' ), X( tau, 'Suspend duration' ) ) ) ) ), X( tau, ->( 'Generate procedure confirmation', 'Release' ) ), X( tau, 'WAW permit aspect considered' ), X( tau, +( 'Handle subcases completeness', X( tau, 'Subcases completeness achieved' ) ) ), +( 'Create subcases completeness', ->( 'Modify procedure', 'Complete request', 'Time for supplying missing data', 'Draft letter requesting missing data' ) ), X( tau, 'Log date termination request received' ), X( tau, ->( X( ->( 'Create termination decision on request', 'Execute termination decision on request' ), 'Check publication date field', +( 'Record senddate termination request', 'Terminate request message' ), ->( 'draft forwarding copy', 'send confirmation to competent authority', 'forward phase to competent authority' ), ->( 'phase demands only notification', 'draft letter for no permit or notification required' ) ), X( tau, ->( X( tau, ->( 'Prematurely terminated phase procedure', 'Log date publication', 'Phase archived case', 'Phase case managed' ) ), 'Phase procedure cancelled' ) ), 'Close the case' ) ) ) ), X( tau, ->( 'submit request towards the competent authority', 'log the senddate for letter to the authority' ) ) ) ) ), X( tau, ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_17_and_22_noise_55.svg', "->( X( tau, +( 'Stage application received', 'Log submission date request', X( tau, 'Log deadline' ), ->( +( 'Begin WABOprocedure', ->( X( tau, ->( 'Applicant is a stakeholder', 'No permit required or only notification needed' ) ), X( tau, ->( X( tau, 'Record senddate acknowledgement' ), 'OLO communication active', +( 'End on request', ->( X( tau, 'Record senddate procedure confirmation' ), *( 'Dispatch confirmation receipt', tau ), 'Send to the competent authority', 'Standard procedure without MER', 'Dispatch procedure confirmation', X( tau, 'Suspend duration' ) ) ) ) ), X( tau, ->( 'Generate procedure confirmation', 'Release' ) ), X( tau, 'WAW permit aspect considered' ), X( tau, +( 'Handle subcases completeness', X( tau, 'Subcases completeness achieved' ) ) ), +( 'Create subcases completeness', ->( 'Modify procedure', 'Complete request', 'Time for supplying missing data', 'Draft letter requesting missing data' ) ), X( tau, 'Log date termination request received' ), X( tau, ->( X( ->( 'Create termination decision on request', 'Execute termination decision on request' ), 'Check publication date field', +( 'Record senddate termination request', 'Terminate request message' ), ->( 'draft forwarding copy', 'send confirmation to competent authority', 'forward phase to competent authority' ), ->( 'phase demands only notification', 'draft letter for no permit or notification required' ) ), X( tau, ->( X( tau, ->( 'Prematurely terminated phase procedure', 'Log date publication', 'Phase archived case', 'Phase case managed' ) ), 'Phase procedure cancelled' ) ), 'Close the case' ) ) ) ), X( tau, ->( 'submit request towards the competent authority', 'log the senddate for letter to the authority' ) ) ) ) ), X( tau, ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_17_and_22_noise_57.svg', "->( X( tau, +( 'Stage application received', 'Log submission date request', X( tau, 'Log deadline' ), ->( +( 'Begin WABOprocedure', ->( X( tau, ->( 'Applicant is a stakeholder', 'No permit required or only notification needed' ) ), +( 'End on request', ->( *( ->( X( 'OLO communication active', ->( X( 'Send to the competent authority', 'Record senddate acknowledgement' ), 'Standard procedure without MER', X( 'Record senddate procedure confirmation', 'Dispatch procedure confirmation', ->( X( tau, 'Check field phased application' ), X( tau, 'Phased application' ), 'Generate procedure confirmation', 'Release' ) ), X( tau, 'Inspect BAG objects' ) ) ), 'Dispatch confirmation receipt', X( tau, 'Compute provisional charges' ) ), tau ), X( tau, 'Suspend duration' ) ) ), X( tau, 'WAW permit aspect considered' ), +( 'Handle subcases completeness', X( tau, 'Subcases completeness achieved' ) ), +( 'Create subcases completeness', ->( 'Modify procedure', 'Complete request', 'Time for supplying missing data', 'Draft letter requesting missing data' ) ), X( tau, 'Log date termination request received' ), X( tau, ->( X( ->( 'Create termination decision on request', 'Execute termination decision on request' ), 'Check publication date field', +( 'Record senddate termination request', 'Terminate request message' ), ->( 'draft forwarding copy', 'send confirmation to competent authority', 'forward phase to competent authority' ), ->( 'phase demands only notification', 'draft letter for no permit or notification required' ) ), X( tau, ->( X( tau, ->( 'Prematurely terminated phase procedure', 'Log date publication', 'Phase archived case', 'Phase case managed' ) ), 'Phase procedure cancelled' ) ), 'Close the case' ) ) ) ), X( tau, ->( 'submit request towards the competent authority', 'log the senddate for letter to the authority' ) ) ) ) ), X( tau, ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_17_and_22_noise_60.svg', "->( X( tau, +( 'Stage application received', 'Log submission date request', 'Log deadline', ->( +( 'Begin WABOprocedure', ->( X( tau, ->( 'Applicant is a stakeholder', 'No permit required or only notification needed' ), ->( 'Record senddate acknowledgement', X( 'Log date of publishing received request', 'log senddate letter no permit or notification needed', ->( 'Log senddate for confirmation request', 'Register termination decision date', 'Reception via OLO' ) ) ) ), +( *( 'Dispatch confirmation receipt', tau ), ->( +( 'End on request', ->( +( 'OLO communication active', ->( X( tau, 'Compute provisional charges' ), +( 'Standard procedure without MER', 'Send to the competent authority', X( +( 'Record senddate procedure confirmation', 'Dispatch procedure confirmation' ), ->( X( tau, 'Check field phased application' ), X( tau, 'Phased application' ), 'Generate procedure confirmation', 'Release' ) ) ) ) ), X( tau, 'Suspend duration' ) ) ), X( tau, 'Inspect BAG objects' ) ) ), X( tau, 'WAW permit aspect considered' ), +( 'Handle subcases completeness', X( tau, 'Subcases completeness achieved' ) ), +( 'Create subcases completeness', ->( 'Modify procedure', 'Complete request', 'Time for supplying missing data', 'Draft letter requesting missing data' ) ), X( tau, 'Log date termination request received' ), X( ->( 'Create termination decision on request', 'Execute termination decision on request' ), 'Check publication date field', +( 'Record senddate termination request', 'Terminate request message' ), ->( 'draft forwarding copy', 'send confirmation to competent authority', 'forward phase to competent authority' ), ->( 'phase demands only notification', 'draft letter for no permit or notification required' ) ), X( tau, ->( X( tau, ->( 'Prematurely terminated phase procedure', 'Log date publication', 'Phase archived case', 'Phase case managed' ) ), 'Phase procedure cancelled' ) ), 'Close the case' ) ), X( tau, ->( 'submit request towards the competent authority', 'log the senddate for letter to the authority' ) ) ) ) ), X( tau, ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_17_and_22_noise_64.svg', "->( X( tau, +( 'Stage application received', 'Log submission date request', 'Log deadline', ->( +( 'Begin WABOprocedure', ->( X( ->( 'Applicant is a stakeholder', 'No permit required or only notification needed' ), ->( 'Record senddate acknowledgement', X( 'Log date of publishing received request', 'log senddate letter no permit or notification needed', ->( 'Log senddate for confirmation request', 'Register termination decision date', 'Reception via OLO' ) ) ) ), +( *( 'Dispatch confirmation receipt', tau ), ->( +( 'End on request', ->( +( 'OLO communication active', ->( X( tau, 'Compute provisional charges' ), +( 'Standard procedure without MER', 'Send to the competent authority', X( +( 'Record senddate procedure confirmation', 'Dispatch procedure confirmation' ), ->( X( tau, 'Check field phased application' ), X( tau, 'Phased application' ), 'Generate procedure confirmation', 'Release' ) ) ) ) ), X( tau, 'Suspend duration' ) ) ), X( tau, 'Inspect BAG objects' ) ) ), X( tau, 'WAW permit aspect considered' ), +( 'Handle subcases completeness', X( tau, 'Subcases completeness achieved' ) ), +( 'Create subcases completeness', ->( 'Modify procedure', 'Complete request', 'Time for supplying missing data', 'Draft letter requesting missing data' ) ), X( tau, 'Log date termination request received' ), X( ->( 'Create termination decision on request', 'Execute termination decision on request' ), 'Check publication date field', +( 'Record senddate termination request', 'Terminate request message' ), ->( 'draft forwarding copy', 'send confirmation to competent authority', 'forward phase to competent authority' ), ->( 'phase demands only notification', 'draft letter for no permit or notification required' ) ), X( tau, ->( X( tau, ->( 'Prematurely terminated phase procedure', 'Log date publication', 'Phase archived case', 'Phase case managed' ) ), 'Phase procedure cancelled' ) ), 'Close the case' ) ), X( tau, ->( 'submit request towards the competent authority', 'log the senddate for letter to the authority' ) ) ) ) ), X( tau, ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_17_and_22_noise_67.svg', "->( X( tau, +( 'Stage application received', 'Log submission date request', 'Log deadline', ->( +( 'Begin WABOprocedure', ->( X( ->( 'Applicant is a stakeholder', 'No permit required or only notification needed' ), ->( 'Record senddate acknowledgement', X( 'Log date of publishing received request', 'log senddate letter no permit or notification needed', ->( 'Log senddate for confirmation request', 'Register termination decision date', 'Reception via OLO' ) ) ) ), X( tau, ->( 'OLO communication active', X( tau, +( 'Compute provisional charges', 'End on request' ) ), *( 'Dispatch confirmation receipt', tau ), 'Send to the competent authority', 'Standard procedure without MER' ) ), 'Generate procedure confirmation', 'Release', +( 'Record senddate procedure confirmation', 'Dispatch procedure confirmation' ), X( tau, 'WAW permit aspect considered' ), +( 'Handle subcases completeness', 'Subcases completeness achieved' ), 'Create subcases completeness', 'Modify procedure', 'Complete request', 'Time for supplying missing data', 'Draft letter requesting missing data', X( tau, 'Log date termination request received' ), X( ->( 'Create termination decision on request', 'Execute termination decision on request' ), 'Check publication date field', +( 'Record senddate termination request', 'Terminate request message' ), ->( 'draft forwarding copy', 'send confirmation to competent authority', 'forward phase to competent authority' ), ->( 'phase demands only notification', 'draft letter for no permit or notification required' ) ), X( tau, ->( 'Prematurely terminated phase procedure', 'Log date publication', 'Phase archived case', 'Phase case managed', 'Phase procedure cancelled' ) ), 'Close the case' ) ), X( tau, ->( 'submit request towards the competent authority', 'log the senddate for letter to the authority' ) ) ) ) ), X( tau, ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_17_and_22_noise_71.svg', "->( X( tau, +( 'Stage application received', 'Log submission date request', 'Log deadline', ->( +( 'Begin WABOprocedure', ->( X( ->( 'Applicant is a stakeholder', 'No permit required or only notification needed' ), ->( 'Record senddate acknowledgement', X( 'Log date of publishing received request', 'log senddate letter no permit or notification needed', ->( 'Log senddate for confirmation request', 'Register termination decision date', 'Reception via OLO' ) ) ) ), X( tau, ->( 'OLO communication active', +( 'Compute provisional charges', 'End on request' ), *( 'Dispatch confirmation receipt', tau ), 'Send to the competent authority', 'Standard procedure without MER' ) ), 'Generate procedure confirmation', 'Release', +( 'Record senddate procedure confirmation', 'Dispatch procedure confirmation' ), X( tau, 'WAW permit aspect considered' ), +( 'Handle subcases completeness', 'Subcases completeness achieved' ), 'Create subcases completeness', 'Modify procedure', 'Complete request', 'Time for supplying missing data', 'Draft letter requesting missing data', X( tau, 'Log date termination request received' ), X( ->( 'Create termination decision on request', 'Execute termination decision on request' ), 'Check publication date field', +( 'Record senddate termination request', 'Terminate request message' ), ->( 'draft forwarding copy', 'send confirmation to competent authority', 'forward phase to competent authority' ), ->( 'phase demands only notification', 'draft letter for no permit or notification required' ) ), X( tau, ->( 'Prematurely terminated phase procedure', 'Log date publication', 'Phase archived case', 'Phase case managed', 'Phase procedure cancelled' ) ), 'Close the case' ) ), X( tau, ->( 'submit request towards the competent authority', 'log the senddate for letter to the authority' ) ) ) ) ), X( tau, ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_17_and_22_noise_73.svg', "->( X( tau, +( 'Stage application received', 'Log submission date request', 'Log deadline', ->( +( 'Begin WABOprocedure', ->( X( ->( 'Applicant is a stakeholder', 'No permit required or only notification needed' ), ->( 'Record senddate acknowledgement', X( 'Log date of publishing received request', 'log senddate letter no permit or notification needed', ->( 'Log senddate for confirmation request', 'Register termination decision date', 'Reception via OLO' ) ) ) ), X( tau, ->( 'OLO communication active', +( 'Compute provisional charges', 'End on request' ), *( 'Dispatch confirmation receipt', tau ), 'Send to the competent authority', 'Standard procedure without MER' ) ), 'Generate procedure confirmation', 'Release', +( 'Record senddate procedure confirmation', 'Dispatch procedure confirmation' ), X( tau, 'WAW permit aspect considered' ), +( 'Handle subcases completeness', 'Subcases completeness achieved' ), 'Create subcases completeness', 'Modify procedure', 'Complete request', 'Time for supplying missing data', 'Draft letter requesting missing data', X( tau, 'Log date termination request received' ), X( ->( 'Create termination decision on request', 'Execute termination decision on request' ), 'Check publication date field', +( 'Record senddate termination request', 'Terminate request message' ), ->( 'draft forwarding copy', 'send confirmation to competent authority', 'forward phase to competent authority' ), ->( 'phase demands only notification', 'draft letter for no permit or notification required' ) ), X( tau, ->( 'Prematurely terminated phase procedure', 'Log date publication', 'Phase archived case', 'Phase case managed', 'Phase procedure cancelled' ) ), 'Close the case' ) ), X( tau, ->( 'submit request towards the competent authority', 'log the senddate for letter to the authority' ) ) ) ) ), X( ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_17_and_22_noise_75.svg', "->( X( tau, +( 'Stage application received', 'Log submission date request', 'Log deadline', ->( +( 'Begin WABOprocedure', ->( X( ->( 'Applicant is a stakeholder', 'No permit required or only notification needed' ), ->( 'Record senddate acknowledgement', X( 'Log date of publishing received request', 'log senddate letter no permit or notification needed', ->( 'Log senddate for confirmation request', 'Register termination decision date', 'Reception via OLO' ) ) ) ), X( tau, ->( 'OLO communication active', +( 'Compute provisional charges', 'End on request' ), *( 'Dispatch confirmation receipt', tau ), 'Send to the competent authority', 'Standard procedure without MER' ) ), 'Generate procedure confirmation', 'Release', +( 'Record senddate procedure confirmation', 'Dispatch procedure confirmation' ), X( tau, 'WAW permit aspect considered' ), +( 'Handle subcases completeness', 'Subcases completeness achieved' ), 'Create subcases completeness', 'Modify procedure', 'Complete request', 'Time for supplying missing data', 'Draft letter requesting missing data', 'Log date termination request received', X( ->( 'Create termination decision on request', 'Execute termination decision on request' ), 'Check publication date field', +( 'Record senddate termination request', 'Terminate request message' ), ->( 'draft forwarding copy', 'send confirmation to competent authority', 'forward phase to competent authority' ), ->( 'phase demands only notification', 'draft letter for no permit or notification required' ) ), X( tau, ->( 'Prematurely terminated phase procedure', 'Log date publication', 'Phase archived case', 'Phase case managed', 'Phase procedure cancelled' ) ), 'Close the case' ) ), X( tau, ->( 'submit request towards the competent authority', 'log the senddate for letter to the authority' ) ) ) ) ), X( ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_17_and_22_noise_84.svg', "->( X( tau, +( 'Stage application received', 'Log submission date request', 'Log deadline', ->( +( 'Begin WABOprocedure', ->( *( X( 'Log date of publishing received request', +( 'End on request', ->( X( tau, ->( X( tau, 'log senddate letter no permit or notification needed' ), +( *( 'Dispatch confirmation receipt', tau ), ->( +( 'Log date termination request received', ->( X( tau, ->( 'Log senddate for confirmation request', 'Register termination decision date', 'Reception via OLO' ) ), 'OLO communication active', 'Applicant is a stakeholder', 'Compute provisional charges', X( ->( X( 'Mandatory Environmental Report required', ->( 'No application permit required', 'MER included' ) ), 'Regular procedure activities', 'Check field phased application', 'Phased application' ), ->( X( tau, 'No permit required or only notification needed' ), 'Send to the competent authority', X( tau, 'Notify BAG administrator' ), 'Standard procedure without MER' ) ), X( tau, 'Competent authority initiative' ), 'Generate procedure confirmation', X( tau, 'Create terminate request message' ), 'Release' ) ), X( tau, 'Inspect BAG objects' ) ) ) ) ), X( 'Suspend duration', ->( 'WAW permit aspect considered', +( 'Handle subcases completeness', 'Subcases completeness achieved' ), 'Create subcases completeness', 'Modify procedure', 'Complete request', 'Time for supplying missing data', 'Draft letter requesting missing data' ) ) ) ) ), tau ), X( ->( 'Create termination decision on request', 'Execute termination decision on request' ), 'Check publication date field', +( 'Record senddate termination request', 'Terminate request message' ), ->( 'draft forwarding copy', 'send confirmation to competent authority', 'forward phase to competent authority' ), ->( 'phase demands only notification', 'draft letter for no permit or notification required' ) ), X( tau, ->( 'Prematurely terminated phase procedure', 'Log date publication', 'Phase archived case', 'Phase case managed', 'Phase procedure cancelled' ) ), 'Close the case' ) ), X( tau, ->( 'submit request towards the competent authority', 'log the senddate for letter to the authority' ) ) ) ) ), X( ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
