visualization_filename, serialization
('BPIC15_5/process_tree_case_size_betwee_19_and_20_noise_90.svg', "->( 'register submission date request', +( 'enter senddate acknowledgement', 'phase application received', ->( 'reception through OLO', *( ->( 'applicant is stakeholder', 'enter date termination request received', 'enter senddate procedure confirmation', 'enter senddate confirmation request', 'send procedure confirmation', 'initiative competent authority', 'create message terminate request', 'registrer date of publishing received request', 'terminate on request', 'calculate provisional charges', 'forward to the competent authority', 'regular procedure without MER', X( 'create letter only notification required', ->( 'MER required', 'activities regular procedure', 'phased application' ) ), 'create procedure confirmation', 'publish', 'create subcases completeness', 'procedure change', 'create publication document', X( 'read field phased application', 'OLO messaging active' ), 'start WABOprocedure', 'investigate BAG objects', 'registration date publication', *( 'send confirmation receipt', tau ), 'register date decision terminate on request' ), tau ), 'decision date prior to decision', 'creating cover letter no permit required', *( 'no permit needed or only notification needed', tau ), +( 'phase only notification required', 'create letter no permit or only notification required' ) ) ), X( 'enter senddate letter no permit or only notification required', 'decision terminate on request', ->( 'message terminate request', 'enter senddate request termination' ) ), 'phase procedure aborted', 'register deadline', 'phase case handled', 'phase archived case', 'close case', X( ->( 'request complete', 'term for supplying missing data', 'create letter requesting missing data', 'phase asked additional information', 'retrieve missing data', 'enter senddate retrieve missing data' ), ->( 'set decision status', 'phase activity no permit required', 'generating decision no permit required', 'set decision phase decision no permit required sent', 'create decision no permit required', 'set decision phase no permit required decided', *( 'enter senddate letter no permit required', 'record date of decision no permit required' ) ) ) )")
('BPIC15_5/process_tree_case_size_betwee_20_and_22_noise_10.svg', "->( +( 'phase application received', 'register submission date request', X( tau, *( 'no permit needed or only notification needed', tau ) ), ->( +( X( tau, 'phase procedure aborted' ), ->( *( +( X( tau, 'registration date publication' ), ->( +( X( tau, 'start WABOprocedure' ), ->( *( +( X( tau, 'forward to the competent authority' ), ->( X( tau, 'inform BAG administrator', 'OLO messaging active' ), X( tau, ->( +( 'phase only notification required', 'create letter no permit or only notification required' ), X( tau, 'enter senddate letter no permit or only notification required' ) ) ), +( X( tau, 'regular procedure without MER' ), ->( X( tau, 'create letter only notification required', ->( 'MER required', 'activities regular procedure', 'phased application' ) ), *( ->( X( tau, 'send procedure confirmation' ), +( X( tau, 'close case' ), ->( +( X( tau, 'enter date termination request received' ), ->( X( tau, 'enter senddate procedure confirmation' ), X( tau, 'enter senddate updated plan', 'suspend term' ), +( X( tau, 'enter senddate request termination' ), ->( X( tau, 'request updated plan' ), +( X( tau, 'extend procedure term' ), ->( X( tau, 'registrer date of publishing received request' ), +( X( tau, 'register deadline' ), ->( +( X( tau, 'enter senddate acknowledgement' ), X( tau, ->( X( tau, 'reception through OLO' ), +( X( tau, 'create procedure confirmation' ), ->( X( tau, 'publish' ), +( X( tau, 'treat subcases completeness' ), ->( X( tau, 'WAW permit aspect' ), +( X( tau, *( 'send confirmation receipt', tau ) ), X( tau, ->( X( tau, 'applicant is stakeholder' ), X( tau, 'terminate on request' ), X( tau, 'calculate provisional charges' ), X( tau, ->( X( tau, 'create subcases completeness' ), +( X( tau, 'procedure change' ), X( tau, 'create publication document' ) ), X( tau, +( 'term for supplying missing data', 'request complete', ->( X( tau, 'create letter requesting missing data' ), X( tau, 'subcases completeness completed' ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ), X( tau, ->( X( tau, ->( 'initiative competent authority', 'create message terminate request' ) ), +( 'phase case handled', 'phase archived case', X( tau, +( 'phase procedure prematurely terminated', ->( X( tau, 'message terminate request' ), X( tau, +( 'read publication date field', 'stop all running subcases 2b' ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ), X( tau, ->( 'create decision terminate on request', 'decision terminate on request' ) ) ) ), X( tau, 'register date decision terminate on request' ), X( tau, 'enter senddate confirmation request' ) ), tau ) ) ) ) ), tau ), X( tau, 'read field phased application' ) ) ), X( tau, 'investigate BAG objects' ) ) ), tau ), X( tau, 'stop process after terminate on request' ) ) ), X( tau, ->( 'decision date prior to decision', 'creating cover letter no permit required' ) ) ) ), X( tau, 'cancel case', ->( X( tau, 'phase asked additional information' ), 'retrieve missing data', X( tau, 'enter senddate retrieve missing data' ) ), ->( 'set decision status', 'phase activity no permit required', 'generating decision no permit required', 'set decision phase decision no permit required sent', 'create decision no permit required', 'set decision phase no permit required decided', *( 'enter senddate letter no permit required', 'record date of decision no permit required' ) ) ) )")
('BPIC15_5/process_tree_case_size_betwee_20_and_22_noise_20.svg', "->( +( 'phase application received', 'register submission date request', X( tau, *( 'no permit needed or only notification needed', tau ) ), ->( +( X( tau, 'phase procedure aborted' ), ->( *( +( X( tau, 'registration date publication' ), ->( +( X( tau, 'start WABOprocedure' ), ->( *( ->( X( tau, 'OLO messaging active' ), +( X( tau, 'forward to the competent authority' ), ->( X( tau, 'inform BAG administrator' ), *( ->( +( X( tau, *( 'send confirmation receipt', tau ) ), X( tau, ->( X( tau, +( X( tau, 'treat subcases completeness' ), ->( +( X( tau, 'regular procedure without MER' ), ->( X( tau, ->( X( tau, 'enter senddate updated plan' ), X( tau, ->( X( tau, 'initiative competent authority' ), +( 'enter date termination request received', X( tau, ->( X( tau, 'create message terminate request' ), +( 'phase case handled', 'phase archived case', X( tau, +( 'phase procedure prematurely terminated', X( tau, 'enter senddate request termination' ), ->( X( tau, 'message terminate request' ), X( tau, +( 'read publication date field', 'stop all running subcases 2b' ) ) ) ) ) ) ) ) ) ) ), X( tau, 'register deadline' ) ) ), X( tau, ->( X( tau, 'send procedure confirmation' ), X( tau, 'enter senddate procedure confirmation' ), X( tau, 'suspend term' ), X( tau, 'extend procedure term' ), X( tau, ->( 'registrer date of publishing received request', 'WAW permit aspect' ) ), X( tau, 'applicant is stakeholder' ), X( tau, 'terminate on request' ) ) ), X( tau, 'calculate provisional charges' ) ) ), X( tau, 'create procedure confirmation' ), X( tau, ->( X( tau, 'publish' ), X( tau, 'create subcases completeness' ), +( X( tau, 'procedure change' ), X( tau, 'create publication document' ) ), X( tau, +( 'term for supplying missing data', 'request complete', ->( 'create letter requesting missing data', X( tau, 'subcases completeness completed' ) ) ) ) ) ) ) ) ), X( tau, 'enter senddate acknowledgement' ), X( tau, 'reception through OLO' ) ) ) ), X( tau, ->( 'create decision terminate on request', 'decision terminate on request' ) ), X( tau, 'close case' ), X( tau, 'register date decision terminate on request' ), X( tau, 'enter senddate confirmation request' ) ), tau ) ) ) ), tau ), X( tau, 'read field phased application' ) ) ), X( tau, 'investigate BAG objects' ) ) ), tau ), X( tau, 'stop process after terminate on request' ) ) ), X( tau, ->( 'decision date prior to decision', 'creating cover letter no permit required' ) ) ) ), X( tau, 'cancel case', ->( X( tau, 'phase asked additional information' ), 'retrieve missing data', X( tau, 'enter senddate retrieve missing data' ) ), ->( 'set decision status', 'phase activity no permit required', 'generating decision no permit required', 'set decision phase decision no permit required sent', 'create decision no permit required', 'set decision phase no permit required decided', *( 'enter senddate letter no permit required', 'record date of decision no permit required' ) ) ) )")
('BPIC15_5/process_tree_case_size_betwee_20_and_22_noise_30.svg', "->( +( 'phase application received', 'register submission date request', X( tau, *( 'no permit needed or only notification needed', tau ) ), ->( *( +( X( tau, 'registration date publication' ), ->( +( X( tau, 'register deadline' ), ->( +( X( tau, 'start WABOprocedure' ), ->( *( ->( X( tau, 'OLO messaging active' ), +( X( tau, 'forward to the competent authority' ), ->( X( tau, 'inform BAG administrator' ), +( X( tau, *( 'send confirmation receipt', tau ) ), ->( X( tau, +( X( tau, 'regular procedure without MER' ), ->( X( tau, ->( +( 'enter senddate procedure confirmation', ->( X( tau, ->( 'register date decision terminate on request', X( tau, 'enter senddate confirmation request' ) ) ), 'send procedure confirmation' ) ), X( tau, 'suspend term', ->( 'enter senddate updated plan', 'enter senddate request termination', 'request updated plan' ) ) ) ), X( tau, 'extend procedure term' ), X( tau, 'registrer date of publishing received request' ), +( X( tau, 'create procedure confirmation' ), ->( X( tau, 'publish' ), X( tau, 'create publication document' ), +( X( tau, 'treat subcases completeness' ), ->( X( tau, ->( X( tau, 'WAW permit aspect' ), 'applicant is stakeholder' ) ), X( tau, 'terminate on request' ), X( tau, 'calculate provisional charges' ), X( tau, ->( 'create subcases completeness', 'procedure change', +( 'term for supplying missing data', 'request complete', ->( 'create letter requesting missing data', X( tau, 'subcases completeness completed' ) ) ) ) ) ) ) ) ) ) ) ), X( tau, 'enter senddate acknowledgement' ), X( tau, 'reception through OLO' ) ) ) ) ), X( tau, 'enter date termination request received' ) ), tau ), X( tau, 'read field phased application' ) ) ), X( tau, ->( X( tau, 'create message terminate request' ), +( 'phase procedure prematurely terminated', 'phase case handled', 'phase archived case', ->( X( tau, 'message terminate request' ), X( tau, +( 'read publication date field', 'stop all running subcases 2b' ) ) ) ) ) ) ) ), X( tau, 'investigate BAG objects' ) ) ), tau ), X( tau, ->( 'decision date prior to decision', 'creating cover letter no permit required' ) ) ) ), X( tau, ->( 'create decision terminate on request', 'decision terminate on request', X( tau, 'stop process after terminate on request' ) ) ), X( tau, 'phase procedure aborted' ), X( tau, 'close case' ), X( tau, 'cancel case', ->( X( tau, 'phase asked additional information' ), 'retrieve missing data', X( tau, 'enter senddate retrieve missing data' ) ), ->( 'set decision status', 'phase activity no permit required', 'generating decision no permit required', 'set decision phase decision no permit required sent', 'create decision no permit required', 'set decision phase no permit required decided', *( 'enter senddate letter no permit required', 'record date of decision no permit required' ) ) ) )")
('BPIC15_5/process_tree_case_size_betwee_20_and_22_noise_40.svg', "->( 'register submission date request', +( 'phase application received', X( tau, *( 'no permit needed or only notification needed', tau ) ), ->( *( ->( +( X( tau, 'message terminate request' ), ->( +( X( tau, 'phase procedure prematurely terminated' ), ->( +( X( tau, 'enter date termination request received' ), ->( X( tau, 'enter senddate procedure confirmation' ), +( 'enter senddate acknowledgement', ->( X( tau, 'reception through OLO' ), +( X( tau, 'start WABOprocedure' ), ->( +( *( 'send confirmation receipt', tau ), ->( +( X( tau, 'forward to the competent authority' ), X( tau, 'OLO messaging active' ) ), 'regular procedure without MER', X( tau, ->( 'create procedure confirmation', 'publish', X( tau, 'create publication document' ) ) ), X( tau, ->( 'create subcases completeness', 'procedure change' ) ), X( tau, +( 'term for supplying missing data', 'request complete', ->( 'create letter requesting missing data', 'subcases completeness completed' ) ) ) ) ), X( tau, 'read field phased application' ) ) ) ) ), X( tau, ->( 'send procedure confirmation', 'registrer date of publishing received request', 'treat subcases completeness', 'WAW permit aspect' ) ), X( tau, ->( 'applicant is stakeholder', 'terminate on request' ) ), X( tau, 'register deadline' ), X( tau, 'initiative competent authority' ) ) ), X( tau, ->( 'create message terminate request', X( tau, 'read publication date field' ) ) ) ) ), X( tau, +( X( tau, 'phase case handled' ), 'phase archived case' ) ) ) ), X( tau, 'stop all running subcases 2b' ), X( tau, 'registration date publication' ) ), tau ), X( tau, ->( 'decision date prior to decision', 'creating cover letter no permit required' ) ) ) ), X( tau, ->( 'create decision terminate on request', 'decision terminate on request', X( tau, 'stop process after terminate on request' ) ) ), X( tau, 'phase procedure aborted' ), X( tau, 'close case' ), X( tau, 'cancel case', ->( 'phase asked additional information', 'retrieve missing data', 'enter senddate retrieve missing data' ), ->( 'set decision status', 'phase activity no permit required', 'generating decision no permit required', 'set decision phase decision no permit required sent', 'create decision no permit required', 'set decision phase no permit required decided', *( 'enter senddate letter no permit required', 'record date of decision no permit required' ) ) ) )")
('BPIC15_5/process_tree_case_size_betwee_20_and_22_noise_50.svg', "->( +( 'phase application received', 'register submission date request', X( tau, *( 'no permit needed or only notification needed', tau ) ), ->( +( 'phase procedure aborted', ->( *( +( X( tau, 'registration date publication' ), ->( +( X( tau, 'start WABOprocedure' ), ->( *( +( X( tau, 'forward to the competent authority' ), ->( X( tau, 'inform BAG administrator', 'OLO messaging active' ), +( X( tau, 'regular procedure without MER' ), ->( X( tau, 'create letter only notification required', ->( 'MER required', 'activities regular procedure', 'phased application' ) ), +( *( 'send confirmation receipt', tau ), ->( X( tau, ->( +( 'phase only notification required', 'create letter no permit or only notification required' ), 'enter senddate letter no permit or only notification required' ) ), +( X( tau, 'treat subcases completeness' ), ->( +( 'enter senddate acknowledgement', ->( *( X( 'reception through OLO', ->( X( tau, 'send procedure confirmation' ), X( +( 'enter date termination request received', 'enter senddate procedure confirmation' ), ->( X( 'enter senddate updated plan', ->( X( tau, 'suspend term' ), X( tau, 'extend procedure term' ), X( tau, ->( 'registrer date of publishing received request', 'WAW permit aspect' ) ), 'applicant is stakeholder' ) ), +( X( tau, 'close case' ), ->( X( tau, +( 'phase archived case', ->( X( tau, 'read publication date field' ), 'phase procedure prematurely terminated', X( tau, 'stop all running subcases 2b' ), 'phase case handled' ) ) ), X( tau, 'enter senddate request termination' ), X( 'register deadline', ->( X( tau, 'request updated plan' ), 'terminate on request' ) ), X( tau, ->( 'create decision terminate on request', 'decision terminate on request' ) ) ) ) ) ), X( tau, 'register date decision terminate on request' ), X( tau, 'enter senddate confirmation request' ) ) ), tau ), X( tau, 'calculate provisional charges' ) ) ), X( tau, 'create procedure confirmation' ), X( tau, ->( 'publish', 'create subcases completeness', +( X( tau, 'procedure change' ), X( tau, 'create publication document' ) ), 'request complete', 'term for supplying missing data', 'create letter requesting missing data', X( tau, 'subcases completeness completed' ) ) ) ) ) ) ) ) ) ) ), tau ), X( tau, 'read field phased application' ) ) ), X( tau, 'investigate BAG objects' ) ) ), tau ), X( tau, 'stop process after terminate on request' ) ) ), X( tau, ->( 'decision date prior to decision', 'creating cover letter no permit required' ) ) ) ), X( tau, 'cancel case', ->( 'phase asked additional information', 'retrieve missing data', 'enter senddate retrieve missing data' ), ->( 'set decision status', 'phase activity no permit required', 'generating decision no permit required', 'set decision phase decision no permit required sent', 'create decision no permit required', 'set decision phase no permit required decided', *( 'enter senddate letter no permit required', 'record date of decision no permit required' ) ) ) )")
('BPIC15_5/process_tree_case_size_betwee_20_and_22_noise_60.svg', "->( +( 'phase application received', 'register submission date request', *( 'no permit needed or only notification needed', tau ), ->( +( 'phase procedure aborted', ->( *( +( X( tau, 'registration date publication' ), ->( +( X( tau, 'start WABOprocedure' ), ->( *( +( X( tau, 'forward to the competent authority' ), ->( X( tau, 'inform BAG administrator', 'OLO messaging active' ), +( X( tau, 'regular procedure without MER' ), ->( X( tau, 'create letter only notification required', ->( 'MER required', 'activities regular procedure', 'phased application' ) ), +( *( 'send confirmation receipt', tau ), ->( X( tau, ->( +( 'phase only notification required', 'create letter no permit or only notification required' ), 'enter senddate letter no permit or only notification required' ) ), +( X( tau, 'treat subcases completeness' ), ->( X( ->( X( tau, 'calculate provisional charges' ), 'enter senddate acknowledgement' ), *( X( 'reception through OLO', ->( X( tau, 'send procedure confirmation' ), X( +( 'enter date termination request received', 'enter senddate procedure confirmation' ), ->( X( 'enter senddate updated plan', ->( X( tau, 'suspend term' ), X( tau, 'extend procedure term' ), 'registrer date of publishing received request', 'WAW permit aspect', 'applicant is stakeholder' ) ), +( 'close case', ->( X( tau, +( 'phase archived case', ->( X( tau, 'read publication date field' ), 'phase procedure prematurely terminated', X( tau, 'stop all running subcases 2b' ), 'phase case handled' ) ) ), X( tau, 'enter senddate request termination' ), X( 'register deadline', ->( X( tau, 'request updated plan' ), 'terminate on request' ) ), X( tau, ->( 'create decision terminate on request', 'decision terminate on request' ) ) ) ) ) ), X( tau, 'register date decision terminate on request' ), X( tau, 'enter senddate confirmation request' ) ) ), tau ) ), X( tau, 'create procedure confirmation' ), X( tau, ->( 'publish', 'create subcases completeness', +( X( tau, 'procedure change' ), X( tau, 'create publication document' ) ), 'request complete', 'term for supplying missing data', 'create letter requesting missing data', 'subcases completeness completed' ) ) ) ) ) ) ) ) ) ), tau ), X( tau, 'read field phased application' ) ) ), X( tau, 'investigate BAG objects' ) ) ), tau ), X( tau, 'stop process after terminate on request' ) ) ), X( tau, ->( 'decision date prior to decision', 'creating cover letter no permit required' ) ) ) ), X( tau, 'cancel case', ->( 'phase asked additional information', 'retrieve missing data', 'enter senddate retrieve missing data' ), ->( 'set decision status', 'phase activity no permit required', 'generating decision no permit required', 'set decision phase decision no permit required sent', 'create decision no permit required', 'set decision phase no permit required decided', *( 'enter senddate letter no permit required', 'record date of decision no permit required' ) ) ) )")
('BPIC15_5/process_tree_case_size_betwee_20_and_22_noise_70.svg', "->( +( 'phase application received', 'register submission date request', *( 'no permit needed or only notification needed', tau ), ->( +( 'phase procedure aborted', ->( *( X( tau, +( X( tau, 'registration date publication' ), ->( +( X( tau, 'start WABOprocedure' ), ->( *( +( 'forward to the competent authority', ->( X( 'inform BAG administrator', 'OLO messaging active' ), +( X( tau, 'regular procedure without MER' ), ->( X( tau, 'create letter only notification required', ->( 'MER required', 'activities regular procedure', 'phased application' ) ), +( *( 'send confirmation receipt', tau ), ->( X( tau, ->( +( 'phase only notification required', 'create letter no permit or only notification required' ), 'enter senddate letter no permit or only notification required' ) ), +( X( tau, 'send procedure confirmation' ), ->( X( tau, 'suspend term' ), +( 'enter senddate acknowledgement', ->( X( tau, 'enter senddate updated plan' ), +( X( tau, 'create procedure confirmation' ), ->( X( tau, 'publish' ), X( 'create publication document', +( X( tau, 'enter senddate request termination' ), ->( X( tau, 'request updated plan' ), +( 'treat subcases completeness', ->( +( X( tau, 'enter senddate confirmation request' ), ->( X( tau, 'extend procedure term' ), +( 'register deadline', ->( 'registrer date of publishing received request', 'WAW permit aspect', 'applicant is stakeholder', 'terminate on request', X( ->( 'create decision terminate on request', 'decision terminate on request' ), ->( 'create message terminate request', +( 'phase archived case', ->( 'read publication date field', 'phase procedure prematurely terminated', 'stop all running subcases 2b', 'phase case handled' ) ) ) ), 'close case' ) ) ) ), X( tau, 'calculate provisional charges' ), 'create subcases completeness', 'procedure change', 'request complete', 'term for supplying missing data', 'create letter requesting missing data', 'subcases completeness completed' ) ) ) ) ) ) ) ) ) ) ), X( tau, 'reception through OLO' ) ) ) ) ) ) ), tau ), X( tau, 'read field phased application' ) ) ), X( tau, 'investigate BAG objects' ) ) ) ), tau ), X( tau, 'stop process after terminate on request' ) ) ), X( tau, ->( 'decision date prior to decision', 'creating cover letter no permit required' ) ) ) ), X( tau, 'cancel case', ->( 'phase asked additional information', 'retrieve missing data', 'enter senddate retrieve missing data' ), ->( 'set decision status', 'phase activity no permit required', 'generating decision no permit required', 'set decision phase decision no permit required sent', 'create decision no permit required', 'set decision phase no permit required decided', *( 'enter senddate letter no permit required', 'record date of decision no permit required' ) ) ) )")
('BPIC15_5/process_tree_case_size_betwee_20_and_22_noise_80.svg', "->( +( 'phase application received', 'register submission date request', *( 'no permit needed or only notification needed', tau ), ->( +( 'phase procedure aborted', ->( *( X( tau, +( 'registration date publication', ->( +( 'start WABOprocedure', ->( *( +( 'forward to the competent authority', ->( X( 'inform BAG administrator', 'OLO messaging active' ), +( 'regular procedure without MER', ->( X( tau, 'create letter only notification required', ->( 'MER required', 'activities regular procedure', 'phased application' ) ), +( *( 'send confirmation receipt', tau ), ->( X( tau, ->( +( 'phase only notification required', 'create letter no permit or only notification required' ), 'enter senddate letter no permit or only notification required' ) ), +( 'send procedure confirmation', ->( X( tau, 'suspend term' ), +( 'enter senddate acknowledgement', ->( X( tau, 'enter senddate updated plan' ), +( 'create procedure confirmation', ->( X( tau, 'publish' ), X( 'create publication document', +( X( tau, 'enter senddate request termination' ), ->( X( tau, 'request updated plan' ), +( 'treat subcases completeness', ->( +( 'enter senddate confirmation request', ->( X( tau, 'extend procedure term' ), +( 'register deadline', ->( 'registrer date of publishing received request', 'WAW permit aspect', 'applicant is stakeholder', 'terminate on request', X( ->( 'create decision terminate on request', 'decision terminate on request' ), ->( 'create message terminate request', +( 'phase archived case', ->( 'read publication date field', 'phase procedure prematurely terminated', 'stop all running subcases 2b', 'phase case handled' ) ) ) ), 'close case' ) ) ) ), 'calculate provisional charges', 'create subcases completeness', 'procedure change', 'request complete', 'term for supplying missing data', 'create letter requesting missing data', 'subcases completeness completed' ) ) ) ) ) ) ) ) ) ) ), X( tau, 'reception through OLO' ) ) ) ) ) ) ), tau ), X( tau, 'read field phased application' ) ) ), X( tau, 'investigate BAG objects' ) ) ) ), tau ), X( tau, 'stop process after terminate on request' ) ) ), X( tau, ->( 'decision date prior to decision', 'creating cover letter no permit required' ) ) ) ), X( 'cancel case', ->( 'phase asked additional information', 'retrieve missing data', 'enter senddate retrieve missing data' ), ->( 'set decision status', 'phase activity no permit required', 'generating decision no permit required', 'set decision phase decision no permit required sent', 'create decision no permit required', 'set decision phase no permit required decided', *( 'enter senddate letter no permit required', 'record date of decision no permit required' ) ) ) )")
('BPIC15_5/process_tree_case_size_betwee_20_and_22_noise_90.svg', "->( +( 'phase application received', 'register submission date request', *( 'no permit needed or only notification needed', tau ), ->( +( 'phase procedure aborted', ->( *( X( tau, +( 'registration date publication', ->( +( 'start WABOprocedure', ->( *( +( 'forward to the competent authority', ->( X( 'inform BAG administrator', 'OLO messaging active' ), +( 'regular procedure without MER', ->( X( tau, 'create letter only notification required', ->( 'MER required', 'activities regular procedure', 'phased application' ) ), +( *( 'send confirmation receipt', tau ), ->( X( tau, ->( +( 'phase only notification required', 'create letter no permit or only notification required' ), 'enter senddate letter no permit or only notification required' ) ), +( 'send procedure confirmation', ->( X( tau, 'suspend term' ), +( 'enter senddate acknowledgement', ->( X( tau, 'enter senddate updated plan' ), +( 'create procedure confirmation', ->( 'publish', X( 'create publication document', +( 'enter senddate request termination', ->( X( tau, 'request updated plan' ), +( 'treat subcases completeness', ->( +( 'enter senddate confirmation request', ->( 'extend procedure term', +( 'register deadline', ->( 'registrer date of publishing received request', 'WAW permit aspect', 'applicant is stakeholder', 'terminate on request', X( ->( 'create decision terminate on request', 'decision terminate on request' ), ->( 'create message terminate request', +( 'phase archived case', ->( 'read publication date field', 'phase procedure prematurely terminated', 'stop all running subcases 2b', 'phase case handled' ) ) ) ), 'close case' ) ) ) ), 'calculate provisional charges', 'create subcases completeness', 'procedure change', 'request complete', 'term for supplying missing data', 'create letter requesting missing data', 'subcases completeness completed' ) ) ) ) ) ) ) ) ) ) ), 'reception through OLO' ) ) ) ) ) ), tau ), X( tau, 'read field phased application' ) ) ), X( tau, 'investigate BAG objects' ) ) ) ), tau ), X( tau, 'stop process after terminate on request' ) ) ), X( tau, ->( 'decision date prior to decision', 'creating cover letter no permit required' ) ) ) ), X( 'cancel case', ->( 'phase asked additional information', 'retrieve missing data', 'enter senddate retrieve missing data' ), ->( 'set decision status', 'phase activity no permit required', 'generating decision no permit required', 'set decision phase decision no permit required sent', 'create decision no permit required', 'set decision phase no permit required decided', *( 'enter senddate letter no permit required', 'record date of decision no permit required' ) ) ) )")
('BPIC15_5/process_tree_case_size_betwee_21_and_22_noise_10.svg', "->( +( 'phase application received', 'register submission date request', ->( X( tau, 'OLO messaging active' ), +( X( tau, 'phase procedure aborted' ), ->( *( *( ->( X( 'enter senddate acknowledgement', 'send confirmation receipt', ->( 'enter senddate procedure confirmation', X( tau, 'enter senddate updated plan' ) ) ), X( tau, +( X( tau, 'enter senddate request termination' ), ->( X( tau, 'request updated plan' ), +( X( tau, 'forward to the competent authority' ), ->( X( tau, 'inform BAG administrator' ), +( X( tau, 'registration date publication' ), ->( X( tau, 'suspend term' ), +( X( tau, 'treat subcases completeness' ), ->( *( X( 'regular procedure without MER', 'no permit needed or only notification needed', +( X( tau, 'applicant is stakeholder' ), X( tau, ->( X( 'send procedure confirmation', 'extend procedure term' ), X( tau, ->( 'registrer date of publishing received request', 'WAW permit aspect' ) ) ), +( X( tau, 'enter senddate confirmation request' ), X( 'register date decision terminate on request', ->( X( tau, 'terminate on request' ), X( tau, 'calculate provisional charges', ->( X( ->( 'create decision terminate on request', 'decision terminate on request' ), +( X( tau, 'read publication date field' ), ->( +( X( tau, 'message terminate request' ), ->( +( X( tau, 'phase procedure prematurely terminated' ), ->( +( X( tau, ->( X( tau, 'register deadline' ), X( tau, 'initiative competent authority' ) ) ), X( tau, 'enter date termination request received' ) ), X( tau, 'create message terminate request' ) ) ), X( tau, 'phase archived case' ) ) ), X( tau, +( 'phase case handled', X( tau, 'stop all running subcases 2b' ) ) ) ) ) ), X( tau, 'close case' ) ) ) ) ) ) ) ) ), tau ), X( tau, 'create procedure confirmation' ), X( tau, 'publish' ), X( tau, 'create subcases completeness' ), X( tau, 'create publication document' ), X( tau, ->( 'procedure change', +( 'term for supplying missing data', 'request complete', ->( X( tau, 'create letter requesting missing data' ), X( tau, 'subcases completeness completed' ) ) ) ) ) ) ) ) ) ) ) ) ) ), X( tau, 'start WABOprocedure', 'reception through OLO' ) ), tau ), tau ), X( tau, 'stop process after terminate on request' ) ) ) ) ), X( tau, 'cancel case', ->( X( tau, 'phase asked additional information' ), 'retrieve missing data', X( tau, 'enter senddate retrieve missing data' ) ) ) )")
('BPIC15_5/process_tree_case_size_betwee_21_and_22_noise_20.svg', "->( +( 'phase application received', 'register submission date request', ->( X( tau, 'OLO messaging active' ), +( X( tau, 'phase procedure aborted' ), ->( *( *( ->( X( 'enter senddate acknowledgement', 'send confirmation receipt', ->( 'enter senddate procedure confirmation', X( tau, 'enter senddate updated plan' ) ) ), X( tau, +( X( tau, 'enter senddate request termination' ), ->( X( tau, 'request updated plan' ), +( X( tau, 'forward to the competent authority' ), ->( X( tau, 'inform BAG administrator' ), +( X( tau, 'registration date publication' ), ->( X( tau, 'suspend term' ), +( X( tau, 'treat subcases completeness' ), ->( *( X( 'regular procedure without MER', 'no permit needed or only notification needed', ->( X( tau, ->( X( 'send procedure confirmation', 'extend procedure term' ), X( tau, ->( 'registrer date of publishing received request', 'WAW permit aspect' ) ) ) ), X( tau, 'applicant is stakeholder' ) ), +( X( tau, 'enter senddate confirmation request' ), X( 'register date decision terminate on request', ->( X( tau, 'terminate on request' ), X( 'calculate provisional charges', ->( X( ->( 'create decision terminate on request', 'decision terminate on request' ), +( X( tau, 'read publication date field' ), ->( +( X( tau, 'message terminate request' ), ->( X( tau, ->( X( tau, 'initiative competent authority' ), 'enter date termination request received', X( tau, ->( X( tau, 'create message terminate request' ), 'phase procedure prematurely terminated' ) ) ) ), X( tau, 'register deadline' ), X( tau, 'phase archived case' ) ) ), X( tau, +( 'phase case handled', X( tau, 'stop all running subcases 2b' ) ) ) ) ) ), X( tau, 'close case' ) ) ) ) ) ) ), tau ), X( tau, 'create procedure confirmation' ), X( tau, 'publish' ), X( tau, 'create subcases completeness' ), X( tau, 'create publication document' ), X( tau, ->( 'procedure change', +( 'term for supplying missing data', 'request complete', ->( X( tau, 'create letter requesting missing data' ), X( tau, 'subcases completeness completed' ) ) ) ) ) ) ) ) ) ) ) ) ) ), X( tau, 'start WABOprocedure', 'reception through OLO' ) ), tau ), tau ), X( tau, 'stop process after terminate on request' ) ) ) ) ), X( tau, 'cancel case', ->( X( tau, 'phase asked additional information' ), 'retrieve missing data', X( tau, 'enter senddate retrieve missing data' ) ) ) )")
